I: (state)
	(11,1,10) 0.286273110476
	(11,2,8) 0.713726889524
	(11,2,10) 0.286273110476
	(11,3,8) 0.713726889524
	(11,3,10) 0.286273110476
	(11,4,8) 0.713726889524
	(11,4,10) 0.286273110476
	(11,5,8) 0.713726889524
	(11,5,10) 0.286273110476
	(11,6,8) 0.713726889524
	(11,6,10) 0.286273110476
	(11,7,8) 0.713726889524
	(11,7,10) 0.286273110476
	(11,8,8) 0.713726889524
	(11,8,10) 0.286273110476
	(11,9,8) 0.713726889524
	(11,9,10) 0.286273110476
	(11,10,8) 0.713726889524
	(11,10,10) 0.286273110476
	(11,11,8) 0.713726889524
	(11,11,10) 0.286273110476
	(12,0,6) 1.0
	(12,1,6) 1.0
	(12,2,6) 1.0
	(12,3,6) 1.0
	(12,4,6) 1.0
	(12,5,6) 1.0
	(12,6,6) 1.0
	(12,7,6) 1.0
	(12,8,6) 1.0
	(12,9,6) 1.0
	(12,10,6) 1.0
	(12,11,6) 1.0
	(13,0,6) 1.0
	(13,1,6) 1.0
	(13,2,6) 1.0
	(13,3,6) 1.0
	(13,4,6) 1.0
	(13,5,6) 1.0
	(13,6,6) 1.0
	(13,7,6) 1.0
	(13,8,6) 1.0
	(13,9,6) 1.0
	(13,10,6) 1.0
	(13,11,6) 1.0
	(14,0,6) 1.0
	(14,1,6) 1.0
	(14,2,6) 1.0
	(14,3,6) 1.0
	(14,4,6) 1.0
	(14,5,6) 1.0
	(14,6,6) 1.0
	(14,7,6) 1.0
	(14,8,6) 1.0
	(14,9,6) 1.0
	(14,10,6) 1.0
	(14,11,6) 1.0
