I: (state)
	(4,5,39) 1.0
	(5,0,54) 1.0
	(5,1,54) 1.0
	(5,2,54) 1.0
	(5,3,54) 1.0
	(5,4,54) 1.0
	(5,5,54) 1.0
	(6,0,35) 0.0177055176634
	(6,0,41) 0.40445022813
	(6,0,51) 0.577844254207
	(6,1,35) 0.0177055176634
	(6,1,41) 0.40445022813
	(6,1,51) 0.577844254207
	(6,2,35) 0.0177055176634
	(6,2,41) 0.40445022813
	(6,2,51) 0.577844254207
	(6,3,35) 0.0177055176634
	(6,3,41) 0.40445022813
	(6,3,51) 0.577844254207
	(6,4,35) 0.0177055176634
	(6,4,41) 0.40445022813
	(6,4,51) 0.577844254207
	(6,5,35) 0.0177055176634
	(6,5,41) 0.40445022813
	(6,5,51) 0.577844254207
	(7,0,36) 1.0
	(7,1,36) 1.0
	(7,2,36) 1.0
	(7,3,36) 1.0
	(7,4,36) 1.0
	(7,5,36) 1.0
	(8,0,0) 1.0
	(8,1,0) 1.0
	(8,2,0) 1.0
	(8,3,0) 1.0
	(8,4,0) 1.0
	(8,5,0) 1.0
	(9,0,22) 1.0
	(9,1,22) 1.0
	(9,2,22) 1.0
	(9,3,22) 1.0
	(9,4,22) 1.0
	(9,5,22) 1.0
	(10,0,18) 0.512643966736
	(10,0,27) 0.487356033264
	(10,1,18) 0.512643966736
	(10,1,27) 0.487356033264
	(10,2,18) 0.512643966736
	(10,2,27) 0.487356033264
	(10,3,18) 0.512643966736
	(10,3,27) 0.487356033264
	(10,4,18) 0.512643966736
	(10,4,27) 0.487356033264
	(10,5,18) 0.512643966736
	(10,5,27) 0.487356033264
	(11,0,46) 1.0
	(11,1,46) 1.0
	(11,2,46) 1.0
	(11,3,46) 1.0
	(11,4,46) 1.0
	(11,5,46) 1.0
	(12,0,33) 1.0
	(12,1,33) 1.0
	(12,2,33) 1.0
	(12,3,33) 1.0
	(12,4,33) 1.0
	(12,5,33) 1.0
	(13,0,39) 1.0
	(13,1,39) 1.0
	(13,2,39) 1.0
	(13,3,39) 1.0
	(13,4,39) 1.0
	(13,5,39) 1.0
	(14,0,47) 1.0
	(14,1,47) 1.0
	(14,2,47) 1.0
	(14,3,47) 1.0
	(14,4,47) 1.0
	(14,5,47) 1.0
	(15,0,54) 1.0
	(15,1,54) 1.0
	(15,2,54) 1.0
	(15,3,54) 1.0
	(15,4,54) 1.0
	(15,5,54) 1.0
	(16,0,46) 1.0
	(16,1,46) 1.0
	(16,2,46) 1.0
	(16,3,46) 1.0
	(16,4,46) 1.0
	(16,5,46) 1.0
	(17,0,15) 0.193299429007
	(17,0,17) 0.101466254586
	(17,0,30) 0.705234316407
	(17,1,15) 0.193299429007
	(17,1,17) 0.101466254586
	(17,1,30) 0.705234316407
	(17,2,15) 0.193299429007
	(17,2,17) 0.101466254586
	(17,2,30) 0.705234316407
	(17,3,15) 0.193299429007
	(17,3,17) 0.101466254586
	(17,3,30) 0.705234316407
	(17,4,15) 0.193299429007
	(17,4,17) 0.101466254586
	(17,4,30) 0.705234316407
	(17,5,15) 0.193299429007
	(17,5,17) 0.101466254586
	(17,5,30) 0.705234316407
	(18,0,16) 0.610330782524
	(18,0,45) 0.389669217476
	(18,1,16) 0.610330782524
	(18,1,45) 0.389669217476
	(18,2,16) 0.610330782524
	(18,2,45) 0.389669217476
	(18,3,16) 0.610330782524
	(18,3,45) 0.389669217476
	(18,4,16) 0.610330782524
	(18,4,45) 0.389669217476
	(18,5,16) 0.610330782524
	(18,5,45) 0.389669217476
	(19,0,10) 1.0
	(19,1,10) 1.0
	(19,2,10) 1.0
	(19,3,10) 1.0
	(19,4,10) 1.0
	(19,5,10) 1.0
	(20,0,17) 1.0
	(20,1,17) 1.0
	(20,2,17) 1.0
	(20,3,17) 1.0
	(20,4,17) 1.0
	(20,5,17) 1.0
	(21,0,37) 1.0
	(21,1,37) 1.0
	(21,2,37) 1.0
	(21,3,37) 1.0
	(21,4,37) 1.0
	(21,5,37) 1.0
	(22,0,25) 1.0
	(22,1,25) 1.0
	(22,2,25) 1.0
	(22,3,25) 1.0
	(22,4,25) 1.0
	(22,5,25) 1.0
	(23,0,2) 0.437535788444
	(23,0,47) 0.562464211556
	(23,1,2) 0.437535788444
	(23,1,47) 0.562464211556
	(23,2,2) 0.437535788444
	(23,2,47) 0.562464211556
	(23,3,2) 0.437535788444
	(23,3,47) 0.562464211556
	(23,4,2) 0.437535788444
	(23,4,47) 0.562464211556
	(23,5,2) 0.437535788444
	(23,5,47) 0.562464211556
	(24,0,8) 1.0
	(24,1,8) 1.0
	(24,2,8) 1.0
	(24,3,8) 1.0
	(24,4,8) 1.0
	(24,5,8) 1.0
	(25,0,8) 1.0
	(25,1,8) 1.0
	(25,2,8) 1.0
	(25,3,8) 1.0
	(25,4,8) 1.0
	(25,5,8) 1.0
	(26,0,45) 1.0
	(26,1,45) 1.0
	(26,2,45) 1.0
	(26,3,45) 1.0
	(26,4,45) 1.0
	(26,5,45) 1.0
	(27,0,17) 1.0
	(27,1,17) 1.0
	(27,2,17) 1.0
	(27,3,17) 1.0
	(27,4,17) 1.0
	(27,5,17) 1.0
	(28,0,53) 1.0
	(28,1,53) 1.0
	(28,2,53) 1.0
	(28,3,53) 1.0
	(28,4,53) 1.0
	(28,5,53) 1.0
	(29,0,40) 1.0
	(29,1,40) 1.0
	(29,2,40) 1.0
	(29,3,40) 1.0
	(29,4,40) 1.0
	(29,5,40) 1.0
	(30,0,20) 1.0
	(30,1,20) 1.0
	(30,2,20) 1.0
	(30,3,20) 1.0
	(30,4,20) 1.0
	(30,5,20) 1.0
	(31,0,12) 1.0
	(31,1,12) 1.0
	(31,2,12) 1.0
	(31,3,12) 1.0
	(31,4,12) 1.0
	(31,5,12) 1.0
	(32,0,45) 0.18553183071
	(32,0,48) 0.81446816929
	(32,1,45) 0.18553183071
	(32,1,48) 0.81446816929
	(32,2,45) 0.18553183071
	(32,2,48) 0.81446816929
	(32,3,45) 0.18553183071
	(32,3,48) 0.81446816929
	(32,4,45) 0.18553183071
	(32,4,48) 0.81446816929
	(32,5,45) 0.18553183071
	(32,5,48) 0.81446816929
	(33,0,16) 1.0
	(33,1,16) 1.0
	(33,2,16) 1.0
	(33,3,16) 1.0
	(33,4,16) 1.0
	(33,5,16) 1.0
	(34,0,55) 1.0
	(34,1,55) 1.0
	(34,2,55) 1.0
	(34,3,55) 1.0
	(34,4,55) 1.0
	(34,5,55) 1.0
	(35,0,35) 1.0
	(35,1,35) 1.0
	(35,2,35) 1.0
	(35,3,35) 1.0
	(35,4,35) 1.0
	(35,5,35) 1.0
	(36,0,52) 1.0
	(36,1,52) 1.0
	(36,2,52) 1.0
	(36,3,52) 1.0
	(36,4,52) 1.0
	(36,5,52) 1.0
	(37,0,22) 1.0
	(37,1,22) 1.0
	(37,2,22) 1.0
	(37,3,22) 1.0
	(37,4,22) 1.0
	(37,5,22) 1.0
	(38,0,22) 0.624112607028
	(38,0,33) 0.375887392972
	(38,1,22) 0.624112607028
	(38,1,33) 0.375887392972
	(38,2,22) 0.624112607028
	(38,2,33) 0.375887392972
	(38,3,22) 0.624112607028
	(38,3,33) 0.375887392972
	(38,4,22) 0.624112607028
	(38,4,33) 0.375887392972
	(38,5,22) 0.624112607028
	(38,5,33) 0.375887392972
	(39,0,49) 1.0
	(39,1,49) 1.0
	(39,2,49) 1.0
	(39,3,49) 1.0
	(39,4,49) 1.0
	(39,5,49) 1.0
	(40,0,54) 1.0
	(40,1,54) 1.0
	(40,2,54) 1.0
	(40,3,54) 1.0
	(40,4,54) 1.0
	(40,5,54) 1.0
	(41,0,40) 1.0
	(41,1,40) 1.0
	(41,2,40) 1.0
	(41,3,40) 1.0
	(41,4,40) 1.0
	(41,5,40) 1.0
	(42,0,13) 1.0
	(42,1,13) 1.0
	(42,2,13) 1.0
	(42,3,13) 1.0
	(42,4,13) 1.0
	(42,5,13) 1.0
	(43,0,0) 1.0
	(43,1,0) 1.0
	(43,2,0) 1.0
	(43,3,0) 1.0
	(43,4,0) 1.0
	(43,5,0) 1.0
	(44,0,21) 1.0
	(44,1,21) 1.0
	(44,2,21) 1.0
	(44,3,21) 1.0
	(44,4,21) 1.0
	(44,5,21) 1.0
	(45,0,10) 0.104656659942
	(45,0,47) 0.895343340058
	(45,1,10) 0.104656659942
	(45,1,47) 0.895343340058
	(45,2,10) 0.104656659942
	(45,2,47) 0.895343340058
	(45,3,10) 0.104656659942
	(45,3,47) 0.895343340058
	(45,4,10) 0.104656659942
	(45,4,47) 0.895343340058
	(45,5,10) 0.104656659942
	(45,5,47) 0.895343340058
	(46,0,48) 1.0
	(46,1,48) 1.0
	(46,2,48) 1.0
	(46,3,48) 1.0
	(46,4,48) 1.0
	(46,5,48) 1.0
	(47,0,55) 1.0
	(47,1,55) 1.0
	(47,2,55) 1.0
	(47,3,55) 1.0
	(47,4,55) 1.0
	(47,5,55) 1.0
	(48,0,12) 1.0
	(48,1,12) 1.0
	(48,2,12) 1.0
	(48,3,12) 1.0
	(48,4,12) 1.0
	(48,5,12) 1.0
	(49,0,27) 0.425449293488
	(49,0,37) 0.574550706512
	(49,1,27) 0.425449293488
	(49,1,37) 0.574550706512
	(49,2,27) 0.425449293488
	(49,2,37) 0.574550706512
	(49,3,27) 0.425449293488
	(49,3,37) 0.574550706512
	(49,4,27) 0.425449293488
	(49,4,37) 0.574550706512
	(49,5,27) 0.425449293488
	(49,5,37) 0.574550706512
	(50,0,18) 1.0
	(50,1,18) 1.0
	(50,2,18) 1.0
	(50,3,18) 1.0
	(50,4,18) 1.0
	(50,5,18) 1.0
	(51,0,51) 1.0
	(51,1,51) 1.0
	(51,2,51) 1.0
	(51,3,51) 1.0
	(51,4,51) 1.0
	(51,5,51) 1.0
	(52,0,7) 1.0
	(52,1,7) 1.0
	(52,2,7) 1.0
	(52,3,7) 1.0
	(52,4,7) 1.0
	(52,5,7) 1.0
	(53,0,44) 1.0
	(53,1,44) 1.0
	(53,2,44) 1.0
	(53,3,44) 1.0
	(53,4,44) 1.0
	(53,5,44) 1.0
	(54,0,7) 0.589941573448
	(54,0,9) 0.410058426552
	(54,1,7) 0.589941573448
	(54,1,9) 0.410058426552
	(54,2,7) 0.589941573448
	(54,2,9) 0.410058426552
	(54,3,7) 0.589941573448
	(54,3,9) 0.410058426552
	(54,4,7) 0.589941573448
	(54,4,9) 0.410058426552
	(54,5,7) 0.589941573448
	(54,5,9) 0.410058426552
	(55,0,22) 1.0
	(55,1,22) 1.0
	(55,2,22) 1.0
	(55,3,22) 1.0
	(55,4,22) 1.0
	(55,5,22) 1.0
